Sun Mar  8 13:58:13 2020 | [-]Klijent: miki
, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:08:09 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:08:13 2020 | [+]Novi user upisan u databazu: e
 -> 192.168.1.5
Sun Mar  8 14:08:16 2020 | [!]Prihvacena konekcija klijent: e
, 192.168.1.5, 4
Sun Mar  8 14:12:50 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:12:58 2020 | [+]Novi user upisan u databazu: ee
 -> 192.168.1.5
Sun Mar  8 14:13:01 2020 | [!]Prihvacena konekcija klijent: ee
, 192.168.1.5, 4
Sun Mar  8 14:13:03 2020 | [-]Klijent: ee
, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:14:11 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:14:14 2020 | [+]Novi user upisan u databazu: ee
 -> 192.168.1.5
Sun Mar  8 14:14:17 2020 | [!]Prihvacena konekcija klijent: ee
, 192.168.1.5, 4
Sun Mar  8 14:14:25 2020 | [-]Klijent: ee
, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:16:47 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:16:53 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 3 bajta
Sun Mar  8 14:16:59 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:17:02 2020 | [+]Novi user upisan u databazu: mirko -> 192.168.1.5
Sun Mar  8 14:17:09 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 14:17:09 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Sun Mar  8 14:17:11 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Sun Mar  8 14:17:14 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 14:17:15 2020 | [-]Klijent: nc_bot5, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:17:16 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:23:44 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:23:52 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 15 bajta
Sun Mar  8 14:23:56 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:23:58 2020 | [+]Novi user upisan u databazu: mirko -> 192.168.1.5
Sun Mar  8 14:24:05 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 14:24:05 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Sun Mar  8 14:24:12 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Sun Mar  8 14:24:15 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:24:19 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Sun Mar  8 14:24:24 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 19 bajta
Sun Mar  8 14:24:25 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:24:25 2020 | [-]Klijent: nc_bot5, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:30:31 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:30:36 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 14:30:40 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:30:44 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 14:30:47 2020 | [!]Novi user! U_ERR -> 192.168.1.5!
Sun Mar  8 14:30:51 2020 | [+]Novi user upisan u databazu: mirko -> 192.168.1.5
Sun Mar  8 14:30:58 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 14:30:58 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 7 bajta
Sun Mar  8 14:30:59 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Sun Mar  8 14:31:02 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Sun Mar  8 14:31:10 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Sun Mar  8 14:31:14 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 8 bajta
Sun Mar  8 14:31:18 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:31:22 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 6 bajta
Sun Mar  8 14:31:23 2020 | [-]Klijent: nc_bot5, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:31:25 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:39:07 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 14:39:09 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:40:58 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 14:41:07 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 14:41:16 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:41:17 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:42:21 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 14:42:27 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 14:42:28 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:42:28 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:43:43 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 14:43:51 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 14:43:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Sun Mar  8 14:43:55 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Sun Mar  8 14:44:00 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 18 bajta
Sun Mar  8 14:44:03 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 2 bajta
Sun Mar  8 14:44:04 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Sun Mar  8 14:44:06 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:44:07 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:46:29 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 4
Sun Mar  8 14:46:32 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 14:46:39 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 14:46:40 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Sun Mar  8 14:46:43 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
Sun Mar  8 14:46:46 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 3 bajta
Sun Mar  8 14:46:50 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 14 bajta
Sun Mar  8 14:46:53 2020 | [-]Klijent: nc_bot5, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:46:54 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:50:23 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 14:50:27 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 14:50:29 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:50:32 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 14:50:34 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:50:35 2020 | [-]Klijent: nc_bot5, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:57:24 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 14:57:30 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 14:57:38 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:57:44 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 9 bajta
Sun Mar  8 14:57:50 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 23 bajta
Sun Mar  8 14:57:54 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 8 bajta
Sun Mar  8 14:57:58 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 16 bajta
Sun Mar  8 14:58:03 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 14:58:04 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 14:58:29 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 14:58:31 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 14:59:40 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 14:59:48 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 14:59:55 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 15:00:00 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 10 bajta
Sun Mar  8 15:00:03 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 15:00:07 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 3 bajta
Sun Mar  8 15:00:15 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 10 bajta
Sun Mar  8 15:00:21 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 17 bajta
Sun Mar  8 15:00:26 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 12 bajta
Sun Mar  8 15:00:27 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 15:00:28 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 15:00:28 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 3 bajta
Sun Mar  8 15:00:32 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:00:39 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:00:41 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 6 bajta
Sun Mar  8 15:00:44 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 9 bajta
Sun Mar  8 15:00:47 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 9 bajta
Sun Mar  8 15:00:51 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 14 bajta
Sun Mar  8 15:00:53 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 6 bajta
Sun Mar  8 15:00:54 2020 | [-]Klijent: nc_bot5, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:00:54 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:03:58 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:04:00 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:04:02 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 15:04:03 2020 | [!]Prihvacena konekcija klijent: nc_bot7, 192.168.1.5, 7
Sun Mar  8 15:04:10 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot7, 14 bajta
Sun Mar  8 15:04:27 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 19 bajta
Sun Mar  8 15:04:33 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 6 bajta
Sun Mar  8 15:04:34 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:04:35 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:04:35 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:04:36 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:04:37 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 13 bajta
Sun Mar  8 15:04:43 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:04:45 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:04:47 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:04:48 2020 | [-]Klijent: nc_bot7, fd->7, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:10:20 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 15:10:27 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:10:29 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Sun Mar  8 15:10:32 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Sun Mar  8 15:10:35 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 16 bajta
Sun Mar  8 15:10:52 2020 | [!]Prihvacena konekcija klijent: nc_bot6, 192.168.1.5, 6
Sun Mar  8 15:10:52 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 21 bajta
Sun Mar  8 15:10:57 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 20 bajta
Sun Mar  8 15:11:00 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Sun Mar  8 15:11:05 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot6, 7 bajta
Sun Mar  8 15:11:15 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:11:15 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:11:16 2020 | [-]Klijent: nc_bot6, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:13:37 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:13:41 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:13:47 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 15:13:48 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 12 bajta
Sun Mar  8 15:13:56 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 34 bajta
Sun Mar  8 15:14:01 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 19 bajta
Sun Mar  8 15:14:06 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 22 bajta
Sun Mar  8 15:14:11 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 16 bajta
Sun Mar  8 15:14:13 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 15:14:13 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:14:14 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:14:26 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 5 bajta
Sun Mar  8 15:14:28 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 2 bajta
Sun Mar  8 15:14:33 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:15:31 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 15:15:37 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:15:37 2020 | [!]Prihvacena konekcija klijent: nc_bot6, 192.168.1.5, 6
Sun Mar  8 15:15:40 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot6, 8 bajta
Sun Mar  8 15:15:48 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 34 bajta
Sun Mar  8 15:15:51 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 15 bajta
Sun Mar  8 15:15:53 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot6, 6 bajta
Sun Mar  8 15:15:54 2020 | [-]Klijent: nc_bot6, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:15:55 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:15:55 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:16:12 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:16:15 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:16:20 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 15:16:25 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 7
Sun Mar  8 15:16:27 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:16:30 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Sun Mar  8 15:16:38 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 42 bajta
Sun Mar  8 15:16:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Sun Mar  8 15:16:44 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 7 bajta
Sun Mar  8 15:16:47 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:16:47 2020 | [-]Klijent: mirko, fd->7, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:16:48 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:16:48 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:19:15 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 15:19:22 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:19:25 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 15:19:25 2020 | [!]Prihvacena konekcija klijent: nc_bot7, 192.168.1.5, 7
Sun Mar  8 15:19:39 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Sun Mar  8 15:19:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 24 bajta
Sun Mar  8 15:19:46 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot7, 8 bajta
Sun Mar  8 15:24:35 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Sun Mar  8 15:24:42 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Sun Mar  8 15:24:45 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 6
Sun Mar  8 15:24:45 2020 | [!]Prihvacena konekcija klijent: nc_bot7, 192.168.1.5, 7
Sun Mar  8 15:24:51 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 24 bajta
Sun Mar  8 15:24:55 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 25 bajta
Sun Mar  8 15:25:06 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 29 bajta
Sun Mar  8 15:25:09 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot7, 9 bajta
Sun Mar  8 15:25:19 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 38 bajta
Sun Mar  8 15:25:21 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Sun Mar  8 15:25:23 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Sun Mar  8 15:25:27 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot7, 9 bajta
Sun Mar  8 15:25:28 2020 | [-]Klijent: nc_bot7, fd->7, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:25:29 2020 | [-]Klijent: mirko, fd->6, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:25:29 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:25:30 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:25:44 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:25:45 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 15:25:50 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:25:54 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 16 bajta
Sun Mar  8 15:26:01 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 26 bajta
Sun Mar  8 15:26:05 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 12 bajta
Sun Mar  8 15:26:07 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 5 bajta
Sun Mar  8 15:26:11 2020 | [-]Klijent: nc_bot5, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:26:19 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 15:26:21 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 7 bajta
Sun Mar  8 15:26:23 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 15:26:26 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:26:28 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 4 bajta
Sun Mar  8 15:26:30 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:26:31 2020 | [-]Klijent: nc_bot5, fd->5, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:28:55 2020 | [!]Prihvacena konekcija klijent: nc_bot4, 192.168.1.5, 4
Sun Mar  8 15:28:58 2020 | [!]Prihvacena konekcija klijent: nc_bot5, 192.168.1.5, 5
Sun Mar  8 15:29:02 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 7 bajta
Sun Mar  8 15:29:07 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 16 bajta
Sun Mar  8 15:29:12 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 15 bajta
Sun Mar  8 15:29:15 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot5, 4 bajta
Sun Mar  8 15:29:20 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 12 bajta
Sun Mar  8 15:29:23 2020 | [m]Dobio sam poruku od 192.168.1.5, nc_bot4, 11 bajta
Sun Mar  8 15:29:24 2020 | [-]Klijent: nc_bot4, fd->4, ip->192.168.1.5 je prekinuo konekciju
Sun Mar  8 15:29:25 2020 | [-]Klijent: nc_bot5, fd->5, ip->192.168.1.5 je prekinuo konekciju
Wed Mar 11 13:52:03 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Wed Mar 11 13:52:10 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Wed Mar 11 13:52:10 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 28 bajta
Wed Mar 11 13:52:14 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 14 bajta
Wed Mar 11 13:52:17 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 15 bajta
Wed Mar 11 13:52:21 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 33 bajta
Wed Mar 11 13:52:25 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 23 bajta
Wed Mar 11 13:52:27 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 8 bajta
Wed Mar 11 13:52:30 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 13 bajta
Wed Mar 11 13:52:34 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Wed Mar 11 13:52:37 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 18 bajta
Wed Mar 11 13:52:43 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
Wed Mar 11 13:52:44 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Wed Mar 11 13:52:45 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Wed Mar 11 13:54:27 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Wed Mar 11 13:54:33 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 5
Wed Mar 11 13:54:33 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Wed Mar 11 13:54:36 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 9 bajta
Wed Mar 11 13:54:40 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 38 bajta
Wed Mar 11 13:54:42 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Wed Mar 11 13:54:50 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
Wed Mar 11 13:55:07 2020 | [-]Klijent: mirko, fd->4, ip->192.168.1.5 je prekinuo konekciju
Wed Mar 11 13:55:11 2020 | [-]Klijent: mirko, fd->5, ip->192.168.1.5 je prekinuo konekciju
Thu Mar 12 12:55:48 2020 | [!]Prihvacena konekcija klijent: mirko, 192.168.1.5, 4
Thu Mar 12 12:55:48 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 12:55:51 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 10 bajta
Thu Mar 12 12:55:53 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 11 bajta
Thu Mar 12 12:55:55 2020 | [m]Dobio sam poruku od 192.168.1.5, mirko, 12 bajta
